[2025-09-05 05:08:58] Uncaught SyntaxError: Identifier 'map' has already been declared | Details: {"message":"Uncaught SyntaxError: Identifier 'map' has already been declared","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":2923,"colno":13,"error":"SyntaxError: Identifier 'map' has already been declared"}
[2025-09-05 05:08:58] Uncaught TypeError: Cannot read properties of null (reading 'addEventListener') | Details: {"message":"Uncaught TypeError: Cannot read properties of null (reading 'addEventListener')","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":4751,"colno":19,"error":"TypeError: Cannot read properties of null (reading 'addEventListener')\n    at setupChatEvents (https://coursier.conciergerie-privee-suzosky.com/:4751:19)\n    at initializeChat (https://coursier.conciergerie-privee-suzosky.com/:4546:9)\n    at HTMLDocument.<anonymous> (https://coursier.conciergerie-privee-suzosky.com/:4868:9)"}
[2025-09-05 05:08:58] Uncaught TypeError: Cannot read properties of null (reading 'addEventListener') | Details: {"message":"Uncaught TypeError: Cannot read properties of null (reading 'addEventListener')","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":4751,"colno":19,"error":"TypeError: Cannot read properties of null (reading 'addEventListener')\n    at setupChatEvents (https://coursier.conciergerie-privee-suzosky.com/:4751:19)\n    at initializeChat (https://coursier.conciergerie-privee-suzosky.com/:4546:9)\n    at HTMLDocument.<anonymous> (https://coursier.conciergerie-privee-suzosky.com/:4868:9)"}
[2025-09-05 05:15:23] Uncaught SyntaxError: Identifier 'map' has already been declared | Details: {"message":"Uncaught SyntaxError: Identifier 'map' has already been declared","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":3243,"colno":13,"error":"SyntaxError: Identifier 'map' has already been declared"}
[2025-09-05 05:15:23] Uncaught SyntaxError: Identifier 'map' has already been declared | Details: {"message":"Uncaught SyntaxError: Identifier 'map' has already been declared","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":3243,"colno":13,"error":"SyntaxError: Identifier 'map' has already been declared"}
[2025-09-05 05:15:23] Uncaught SyntaxError: Identifier 'currentUser' has already been declared | Details: {"message":"Uncaught SyntaxError: Identifier 'currentUser' has already been declared","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":4207,"colno":13,"error":"SyntaxError: Identifier 'currentUser' has already been declared"}
[2025-09-05 05:15:23] Uncaught SyntaxError: Identifier 'currentUser' has already been declared | Details: {"message":"Uncaught SyntaxError: Identifier 'currentUser' has already been declared","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":4207,"colno":13,"error":"SyntaxError: Identifier 'currentUser' has already been declared"}
[2025-09-05 05:15:23] Uncaught TypeError: Cannot read properties of null (reading 'addEventListener') | Details: {"message":"Uncaught TypeError: Cannot read properties of null (reading 'addEventListener')","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":5071,"colno":19,"error":"TypeError: Cannot read properties of null (reading 'addEventListener')\n    at setupChatEvents (https://coursier.conciergerie-privee-suzosky.com/:5071:19)\n    at initializeChat (https://coursier.conciergerie-privee-suzosky.com/:4866:9)\n    at HTMLDocument.<anonymous> (https://coursier.conciergerie-privee-suzosky.com/:5188:9)"}
[2025-09-05 05:15:23] Uncaught TypeError: Cannot read properties of null (reading 'addEventListener') | Details: {"message":"Uncaught TypeError: Cannot read properties of null (reading 'addEventListener')","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":5071,"colno":19,"error":"TypeError: Cannot read properties of null (reading 'addEventListener')\n    at setupChatEvents (https://coursier.conciergerie-privee-suzosky.com/:5071:19)\n    at initializeChat (https://coursier.conciergerie-privee-suzosky.com/:4866:9)\n    at HTMLDocument.<anonymous> (https://coursier.conciergerie-privee-suzosky.com/:5188:9)"}
[2025-09-05 05:15:27] Uncaught ReferenceError: isLoggedIn is not defined | Details: {"message":"Uncaught ReferenceError: isLoggedIn is not defined","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":4809,"colno":9,"error":"ReferenceError: isLoggedIn is not defined\n    at loadFormDraft (https://coursier.conciergerie-privee-suzosky.com/:4809:9)"}
[2025-09-05 05:15:27] Uncaught ReferenceError: isLoggedIn is not defined | Details: {"message":"Uncaught ReferenceError: isLoggedIn is not defined","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":4809,"colno":9,"error":"ReferenceError: isLoggedIn is not defined\n    at loadFormDraft (https://coursier.conciergerie-privee-suzosky.com/:4809:9)"}
[2025-09-05 05:15:43] Uncaught ReferenceError: submitLogin is not defined | Details: {"message":"Uncaught ReferenceError: submitLogin is not defined","source":"https://coursier.conciergerie-privee-suzosky.com/#","lineno":1704,"colno":97,"error":"ReferenceError: submitLogin is not defined\n    at HTMLFormElement.onsubmit (https://coursier.conciergerie-privee-suzosky.com/#:1704:97)"}
[2025-09-05 05:15:43] Uncaught ReferenceError: submitLogin is not defined | Details: {"message":"Uncaught ReferenceError: submitLogin is not defined","source":"https://coursier.conciergerie-privee-suzosky.com/#","lineno":1704,"colno":97,"error":"ReferenceError: submitLogin is not defined\n    at HTMLFormElement.onsubmit (https://coursier.conciergerie-privee-suzosky.com/#:1704:97)"}
[2025-09-05 05:15:48] Uncaught ReferenceError: submitLogin is not defined | Details: {"message":"Uncaught ReferenceError: submitLogin is not defined","source":"https://coursier.conciergerie-privee-suzosky.com/#","lineno":1704,"colno":97,"error":"ReferenceError: submitLogin is not defined\n    at HTMLFormElement.onsubmit (https://coursier.conciergerie-privee-suzosky.com/#:1704:97)"}
[2025-09-05 05:15:48] Uncaught ReferenceError: submitLogin is not defined | Details: {"message":"Uncaught ReferenceError: submitLogin is not defined","source":"https://coursier.conciergerie-privee-suzosky.com/#","lineno":1704,"colno":97,"error":"ReferenceError: submitLogin is not defined\n    at HTMLFormElement.onsubmit (https://coursier.conciergerie-privee-suzosky.com/#:1704:97)"}
[2025-09-05 05:15:49] Uncaught ReferenceError: submitLogin is not defined | Details: {"message":"Uncaught ReferenceError: submitLogin is not defined","source":"https://coursier.conciergerie-privee-suzosky.com/#","lineno":1704,"colno":97,"error":"ReferenceError: submitLogin is not defined\n    at HTMLFormElement.onsubmit (https://coursier.conciergerie-privee-suzosky.com/#:1704:97)"}
[2025-09-05 05:15:49] Uncaught ReferenceError: submitLogin is not defined | Details: {"message":"Uncaught ReferenceError: submitLogin is not defined","source":"https://coursier.conciergerie-privee-suzosky.com/#","lineno":1704,"colno":97,"error":"ReferenceError: submitLogin is not defined\n    at HTMLFormElement.onsubmit (https://coursier.conciergerie-privee-suzosky.com/#:1704:97)"}
[2025-09-05 05:31:54] Uncaught ReferenceError: isLoggedIn is not defined | Details: {"message":"Uncaught ReferenceError: isLoggedIn is not defined","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":5716,"colno":13,"error":"ReferenceError: isLoggedIn is not defined\n    at HTMLDocument.handleVisibilityChange (https://coursier.conciergerie-privee-suzosky.com/:5716:13)"}
[2025-09-05 05:31:54] Uncaught ReferenceError: isLoggedIn is not defined | Details: {"message":"Uncaught ReferenceError: isLoggedIn is not defined","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":5716,"colno":13,"error":"ReferenceError: isLoggedIn is not defined\n    at HTMLDocument.handleVisibilityChange (https://coursier.conciergerie-privee-suzosky.com/:5716:13)"}
[2025-09-05 05:31:59] Uncaught SyntaxError: Identifier 'map' has already been declared | Details: {"message":"Uncaught SyntaxError: Identifier 'map' has already been declared","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":3439,"colno":13,"error":"SyntaxError: Identifier 'map' has already been declared"}
[2025-09-05 05:31:59] Uncaught SyntaxError: Identifier 'map' has already been declared | Details: {"message":"Uncaught SyntaxError: Identifier 'map' has already been declared","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":3439,"colno":13,"error":"SyntaxError: Identifier 'map' has already been declared"}
[2025-09-05 05:31:59] Uncaught SyntaxError: Identifier 'currentUser' has already been declared | Details: {"message":"Uncaught SyntaxError: Identifier 'currentUser' has already been declared","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":4403,"colno":13,"error":"SyntaxError: Identifier 'currentUser' has already been declared"}
[2025-09-05 05:31:59] Uncaught SyntaxError: Identifier 'currentUser' has already been declared | Details: {"message":"Uncaught SyntaxError: Identifier 'currentUser' has already been declared","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":4403,"colno":13,"error":"SyntaxError: Identifier 'currentUser' has already been declared"}
[2025-09-05 05:31:59] Uncaught TypeError: Cannot read properties of null (reading 'addEventListener') | Details: {"message":"Uncaught TypeError: Cannot read properties of null (reading 'addEventListener')","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":5267,"colno":19,"error":"TypeError: Cannot read properties of null (reading 'addEventListener')\n    at setupChatEvents (https://coursier.conciergerie-privee-suzosky.com/:5267:19)\n    at initializeChat (https://coursier.conciergerie-privee-suzosky.com/:5062:9)\n    at HTMLDocument.<anonymous> (https://coursier.conciergerie-privee-suzosky.com/:5384:9)"}
[2025-09-05 05:31:59] Uncaught TypeError: Cannot read properties of null (reading 'addEventListener') | Details: {"message":"Uncaught TypeError: Cannot read properties of null (reading 'addEventListener')","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":5267,"colno":19,"error":"TypeError: Cannot read properties of null (reading 'addEventListener')\n    at setupChatEvents (https://coursier.conciergerie-privee-suzosky.com/:5267:19)\n    at initializeChat (https://coursier.conciergerie-privee-suzosky.com/:5062:9)\n    at HTMLDocument.<anonymous> (https://coursier.conciergerie-privee-suzosky.com/:5384:9)"}
[2025-09-05 05:32:00] Uncaught ReferenceError: isLoggedIn is not defined | Details: {"message":"Uncaught ReferenceError: isLoggedIn is not defined","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":5005,"colno":9,"error":"ReferenceError: isLoggedIn is not defined\n    at loadFormDraft (https://coursier.conciergerie-privee-suzosky.com/:5005:9)"}
[2025-09-05 05:32:00] Uncaught ReferenceError: isLoggedIn is not defined | Details: {"message":"Uncaught ReferenceError: isLoggedIn is not defined","source":"https://coursier.conciergerie-privee-suzosky.com/","lineno":5005,"colno":9,"error":"ReferenceError: isLoggedIn is not defined\n    at loadFormDraft (https://coursier.conciergerie-privee-suzosky.com/:5005:9)"}
[2025-09-05 05:36:22] Uncaught ReferenceError: submitLogin is not defined | Details: {"message":"Uncaught ReferenceError: submitLogin is not defined","source":"https://coursier.conciergerie-privee-suzosky.com/#","lineno":1892,"colno":97,"error":"ReferenceError: submitLogin is not defined\n    at HTMLFormElement.onsubmit (https://coursier.conciergerie-privee-suzosky.com/#:1892:97)"}
[2025-09-05 05:36:22] Uncaught ReferenceError: submitLogin is not defined | Details: {"message":"Uncaught ReferenceError: submitLogin is not defined","source":"https://coursier.conciergerie-privee-suzosky.com/#","lineno":1892,"colno":97,"error":"ReferenceError: submitLogin is not defined\n    at HTMLFormElement.onsubmit (https://coursier.conciergerie-privee-suzosky.com/#:1892:97)"}
